site_no,station_nm,latitude,longitude,state_cd,county_cd,huc_cd,huc_code,huc_region,drainage_area,site_type,active,basin,is_huc17,has_discharge
10167500,"LITTLE COTTONWOOD CREEK NR SALT LAKE CITY, UT",40.5777263,-111.7979877,UT,035,16020204,16020204,16,27.40,ST,Yes,Southwest,False,True
10167700,"LITTLE COTTONWOOD CREEK @ 2050 EAST NR SLC, UT",40.6080036,-111.8315999,UT,035,16020204,16020204,16,35.20,ST,Yes,Southwest,False,True
10167800,LITTLE COTTONWOOD CREEK @ CRESTWOOD PARK @ SLC,40.61439238,-111.8429892,UT,035,16020204,16020204,16,37.,ST,Yes,Southwest,False,True
10168000,LITTLE COTTONWOOD CREEK @ JORDAN RIVER NR SLC,40.66430556,-111.898861,UT,035,16020204,16020204,16,46.0,ST,Yes,Southwest,False,True
10168150,"BIG COTTONWOOD CR @ SILVER FORK NR BRIGHTON, UT",40.62939459,-111.6060339,UT,035,16020204,16020204,16,8.16,ST,Yes,Southwest,False,True
10168200,"BIG COTTONWOOD CR @ ARGENTA NR BRIGHTON, UT",40.64189336,-111.6785382,UT,035,16020204,16020204,16,28.8,ST,Yes,Southwest,False,True
10168300,"TAILRACE AT STAIRS PLANT NEAR SALT LAKE CITY, UT",40.62381707,-111.752173,UT,035,16020204,16020204,16,49.2,ST,Yes,Southwest,False,True
10168499,"BIG COTTONWOOD CREEK NR SALT LAKE CITY, UT",40.6185592,-111.782154,UT,035,16020204,16020204,16,50.00,ST,Yes,Southwest,False,True
10168500,BIG COTTONWOOD CR NR SALT LAKE CITY UTAH,40.6185592,-111.7818763,UT,035,16020204,16020204,16,50.00,ST,Yes,Southwest,False,True
10168800,"BIG COTTONWOOD CREEK @ 5550 SOUTH NR SLC, UT",40.6560586,-111.8241,UT,035,16020204,16020204,16,57.30,ST,Yes,Southwest,False,True
10168832,"NEFFS CREEK ABOVE WASATCH BLVD NR SLC, UT",40.6813362,-111.7965994,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10168840,HOLLADAY DRN @ 4800 S @ BIG COTTONWD CR NR MURRAY,40.6652251,-111.8402117,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10169000,BIG COTTONWOOD CREEK BELOW CREEKSIDE PARK,40.6652251,-111.8402117,UT,035,16020204,16020204,16,66.00,ST,Yes,Southwest,False,True
10169500,"BIG COTTONWOOD CR @ JORDAN RIVER NR S L CITY, UT",40.68078027,-111.9038248,UT,035,16020204,16020204,16,78.0,ST,Yes,Southwest,False,True
10169800,"MILL CREEK ABOVE ELBOW FORK NR SALT LAKE CITY, UT",40.70633659,-111.6902065,UT,035,16020204,16020204,16,7.70,ST,Yes,Southwest,False,True
10169999,"MILL CREEK (CHANNEL) NEAR SALT LAKE CITY, UT",40.68883617,-111.78271,UT,035,16020204,16020204,16,21.70,ST,Yes,Southwest,False,True
10170000,"MILL CREEK NEAR SALT LAKE CITY, UTAH",40.68883617,-111.78271,UT,035,16020204,16020204,16,21.70,ST,Yes,Southwest,False,True
10170250,"MILL CREEK @ JORDAN RIVER NR SALT LAKE CITY, UT",40.70855767,-111.9199366,UT,035,16020204,16020204,16,32.0,ST,Yes,Southwest,False,True
10170490,"COM FLW JORDAN RIVER & SURPLUS CANAL @ SLC, UT",40.72689076,-111.9266037,UT,035,16020204,16020204,16,3438.00,ST,Yes,Southwest,False,True
10170500,"SURPLUS CANAL @ SALT LAKE CITY, UT",40.72755556,-111.927361,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10170700,"NORTH POINT CONSOLIDATED CANAL @ S L CITY, UT",40.7727234,-111.9791058,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10170750,"SURPLUS CANAL @ NORTH TEMPLE @ SALT LAKE CITY, UT",40.77161238,-111.9674388,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10170900,"2100 SOUTH CONDUIT @ JORDAN RIVER @ S L CITY, UT",40.72716854,-111.9257703,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10171000,"JORDAN RIVER @ 1700 SOUTH @ SALT LAKE CITY, UT",40.73355737,-111.9232703,UT,035,16020204,16020204,16,3438.00,ST,Yes,Southwest,False,True
10171305,"PARLEYS CR ABV ALEXANDER CR NR SALT LAKE CITY, UT",40.7485581,-111.6879848,UT,035,16020204,16020204,16,14.9,ST,Yes,Southwest,False,True
10171500,"PARLEYS CREEK NEAR SALT LAKE CITY, UTAH",40.7166136,-111.7840992,UT,035,16020204,16020204,16,50.10,ST,Yes,Southwest,False,True
10171600,"PARLEYS CR @ SUICIDE ROCK NR SALT LAKE CITY, UT",40.7096692,-111.7974329,UT,035,16020204,16020204,16,50.70,ST,Yes,Southwest,False,True
10171900,"EMIGRATION CR BLW BURR FORK NR SALT LAKE CITY, UT",40.78716886,-111.7129863,UT,035,16020204,16020204,16,5.90,ST,Yes,Southwest,False,True
10172000,"EMIGRATION CREEK NEAR SALT LAKE CITY, UTAH",40.74994645,-111.813267,UT,035,16020204,16020204,16,18.40,ST,Yes,Southwest,False,True
10172200,"RED BUTTE CREEK AT FORT DOUGLAS, NEAR SLC, UT",40.77994627,-111.806045,UT,035,16020204,16020204,16,7.25,ST,Yes,Southwest,False,True
10172220,"RED BUTTE CR BLW RESERVOIR NR SALT LAKE CITY, UT",40.7743907,-111.816323,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172300,"RED BUTTE CR @ 1600 EAST @ SALT LAKE CITY, UT",40.74661305,-111.8446568,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172350,1300 SOUTH CONDUITS @ JORDAN RIVER COMBINED FLOWS,40.74161285,-111.9177146,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172351,"SO CONDUIT OF 1300 SO CONDUIT @ JORDAN R, SLC, UT",40.74161285,-111.9177146,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172352,"NO CONDUIT OF 1300 SO CONDUIT AT JORDAN R, SLC, UT",40.74161285,-111.9177146,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172370,EIGHTH SOUTH CONDUIT @ JORDAN RIVER @ S L CITY,40.7516127,-111.9210481,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172371,SO CONDUIT OF 8TH SO CONDUITS @ JORDAN RIV @ SLC,40.75439048,-111.922437,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172372,MID CONDUIT OF 8TH SO CONDUITS @ JORDAN RIV @ SLC,40.75439048,-111.922437,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172373,"NO CONDUIT OF 8TH SO CONDUITS @ JORDAN RIV, @ SLC",40.75439048,-111.922437,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172400,"CITY CREEK ABV WASATCH DRIVE NR SALT LAKE CITY, UT",40.79244589,-111.8771585,UT,035,16020204,16020204,16,17.00,ST,Yes,Southwest,False,True
10172499,"CITY CREEK (CHANNEL) NEAR SALT LAKE CITY, UT",40.78466815,-111.8832696,UT,035,16020204,16020204,16,19.20,ST,Yes,Southwest,False,True
10172500,"CITY CREEK NEAR SALT LAKE CITY, UTAH",40.79244589,-111.8771585,UT,035,16020204,16020204,16,19.20,ST,Yes,Southwest,False,True
10172550,"JORDAN RIVER @ 5TH NORTH @ SALT LAKE CITY, UT",40.7802235,-111.938549,UT,035,16020204,16020204,16,3562.00,ST,Yes,Southwest,False,True
10172552,"NINTH WEST CONDUIT AT 536 NORTH, AT SLC",40.7813347,-111.9168818,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172600,"JORDAN RIVER @ CUDAHY LANE NR SALT LAKE CITY, UT",40.84734444,-111.9540278,UT,035,16020204,16020204,16,3490,ST,Yes,Southwest,False,True
10172623,"SALT L CITY SEWAGE DR AT REDWOOD RD AT SLC, UTAH",40.8255009,-111.9366052,UT,011,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172625,"SALT LAKE CITY SEWAGE CANAL NR FARMINGTON, UTAH",40.89413889,-112.0055278,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172630,GOGGIN DRAIN NEAR MAGNA UTAH,40.81661107,-112.1007767,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172640,"LEE CREEK NEAR MAGNA, UT",40.78085278,-112.1385944,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172650,"KENNECOTT DRAIN NEAR MAGNA, UT",40.76022228,-112.1713337,UT,035,16020204,16020204,16,,ST,Yes,Southwest,False,True
10172700,"VERNON CREEK NEAR VERNON, UT",39.97939105,-112.3802297,UT,045,16020304,16020304,16,25.0,ST,Yes,Southwest,False,True
10172726,"FAUST CREEK BELOW TOOELE CITY WELL NEAR VERNON, UT",40.1474452,-112.4449532,UT,045,16020304,16020304,16,,ST,Yes,Southwest,False,True
10172727,"FAUST CREEK NEAR VERNON, UT",40.16050085,-112.4310639,UT,045,16020304,16020304,16,145,ST,Yes,Southwest,False,True
10172750,"OPHIR CREEK AT OPHIR, UTAH",40.37605695,-112.2418893,UT,045,16020304,16020304,16,13.30,ST,Yes,Southwest,False,True
10172765,"CLOVER CREEK ABOVE BIG HOLLOW, NEAR CLOVER, UT",40.33494346,-112.5282894,UT,045,16020304,16020304,16,6.71,ST,Yes,Southwest,False,True
10172791,"SETTLEMENT CREEK ABOVE RESERVOIR NEAR TOOELE, UT",40.50549997,-112.2905017,UT,045,16020304,16020304,16,16.80,ST,Yes,Southwest,False,True
10172794,"MIDDLE CANYON CREEK NEAR TOOELE, UTAH",40.53327775,-112.2788348,UT,045,16020304,16020304,16,12.10,ST,Yes,Southwest,False,True
10172795,"BOX ELDER WASH NEAR GRANTSVILLE, UT",40.4949426,-112.5319006,UT,045,16020304,16020304,16,9.84,ST,Yes,Southwest,False,True
10172800,"SOUTH WILLOW CREEK NEAR GRANTSVILLE, UT",40.496313,-112.5744182,UT,045,16020304,16020304,16,4.19,ST,Yes,Southwest,False,True
10172805,"NORTH WILLOW CREEK NR GRANTSVILLE, UTAH",40.5327197,-112.5727364,UT,045,16020304,16020304,16,5.38,ST,Yes,Southwest,False,True
10172870,"TROUT CREEK NEAR CALLAO, UT",39.74410784,-113.8899945,UT,023,16020306,16020306,16,8.19,ST,Yes,Southwest,False,True
10172875,"GRANITE CREEK NEAR CALLAO, UT",39.77771867,-113.8616608,UT,023,16020306,16020306,16,8.65,ST,Yes,Southwest,False,True
10172893,DEEP CR NR GOSHUTE UTAH,39.8832725,-113.998056,UT,023,16020306,16020306,16,43.00,ST,Yes,Southwest,False,True
10172920,"COTTON CREEK NEAR GROUSE CREEK, UTAH",41.7849188,-113.8422325,UT,003,16020308,16020308,16,16.30,ST,Yes,Southwest,False,True
10172921,"PINE CREEK NEAR GROUSE CREEK, UTAH",41.73714176,-113.8236207,UT,003,16020308,16020308,16,18.00,ST,Yes,Southwest,False,True
10172940,"DOVE CREEK NEAR PARK VALLEY, UTAH",41.79241955,-113.565559,UT,003,16020308,16020308,16,33.20,ST,Yes,Southwest,False,True
10172950,"FISHER CREEK NEAR PARK VALLEY, UTAH",41.85991915,-113.3605536,UT,003,16020308,16020308,16,4.20,ST,Yes,Southwest,False,True
10172952,"DUNN CREEK NEAR PARK VALLEY, UT",41.85851438,-113.3272356,UT,003,16020308,16020308,16,8.72,ST,Yes,Southwest,False,True
10172955,"INDIAN CREEK NR PARK VALLEY, UTAH",41.82825338,-113.2030484,UT,003,16020309,16020309,16,15.20,ST,Yes,Southwest,False,True
10172963,"W LOCOMOTIVE SPR AT LOCO. SPR NR SNOWVILLE, UTAH",41.72214509,-112.9360946,UT,003,16020309,16020309,16,,ST,Yes,Southwest,False,True
10172964,"BAKER SPR AT LOCOMOTIVE SPR NR SNOWVILLE, UTAH",41.7149229,-112.9430392,UT,003,16020309,16020309,16,,ST,Yes,Southwest,False,True
10172965,"BAR M SPR AT LOCOMOTIVE SPR NR SNOWVILLE, UTAH",41.70603428,-112.926372,UT,003,16020309,16020309,16,,ST,Yes,Southwest,False,True
10172967,"OFF SPR AT LOCOMOTIVE SPR NR SNOWVILLE, UTAH",41.7032566,-112.9119271,UT,003,16020309,16020309,16,,ST,Yes,Southwest,False,True
10172968,"SPARKS SPR AT LOCOMOTIVE SPR NR SNOWVILLE, UTAH",41.6971457,-112.8930376,UT,003,16020309,16020309,16,,ST,Yes,Southwest,False,True
10173450,"MAMMOTH CREEK ABV WEST HATCH DITCH, NEAR HATCH, UT",37.6227572,-112.5168773,UT,017,16030001,16030001,16,105,ST,Yes,Southwest,False,True
10173600,MIDWAY CR NR HATCH UTAH,37.5194238,-112.7271605,UT,025,16030001,16030001,16,25.70,ST,Yes,Southwest,False,True
10173900,"DUCK CREEK NR HATCH, UT",37.5166463,-112.7007709,UT,025,16030001,16030001,16,,ST,Yes,Southwest,False,True
10174000,"ASAY CR. ABV WEST FORK NR HATCH, UT",37.5499807,-112.5174323,UT,017,16030001,16030001,16,,ST,Yes,Southwest,False,True
10174500,"SEVIER RIVER AT HATCH, UT",37.65109086,-112.4302069,UT,017,16030001,16030001,16,340,ST,Yes,Southwest,False,True
10176300,"PANGUITCH CREEK NEAR PANGUITCH, UTAH",37.7716435,-112.5374345,UT,017,16030001,16030001,16,97.00,ST,Yes,Southwest,False,True
10180000,"SEVIER RIVER NEAR CIRCLEVILLE, UT",38.1041436,-112.3363172,UT,017,16030001,16030001,16,986.00,ST,Yes,Southwest,False,True
10183500,"SEVIER RIVER NEAR KINGSTON, UT",38.20609038,-112.2077024,UT,031,16030001,16030001,16,1131,ST,Yes,Southwest,False,True
10183900,"EAST FORK SEVIER RIVER NEAR RUBYS INN, UT",37.57581584,-112.2657537,UT,017,16030002,16030002,16,71.6,ST,Yes,Southwest,False,True
10184000,"TROPIC AND EF CANAL NEAR TROPIC, UTAH",37.66859389,-112.1426943,UT,017,16030002,16030002,16,,ST,Yes,Southwest,False,True
10184450,"E FK SEVIER RIVER NEAR ANTIMONY, UTAH",38.0499842,-111.9785277,UT,017,16030002,16030002,16,570.00,ST,Yes,Southwest,False,True
10185000,"ANTIMONY CREEK NEAR ANTIMONY, UTAH",38.1013533,-111.8827047,UT,017,16030002,16030002,16,84.1,ST,Yes,Southwest,False,True
10187300,"OTTER CREEK NEAR KOOSHAREM, UT",38.6110855,-111.8118583,UT,041,16030002,16030002,16,23.50,ST,Yes,Southwest,False,True
10187500,"OTTER C AB. RES. NR. ANTIMONY, UTAH",38.24970589,-111.9660288,UT,031,16030002,16030002,16,322.00,ST,Yes,Southwest,False,True
10189000,"EAST FORK SEVIER RIVER NEAR KINGSTON, UT",38.19636955,-112.1477005,UT,031,16030002,16030002,16,1207,ST,Yes,Southwest,False,True
10189001,COMBINED FLOW SEVIER R AND E FK SEVIER R,38.3233117,-112.1918684,UT,031,16030001,16030001,16,,ST,Yes,Southwest,False,True
10190500,"SEVIER RIVER NEAR JUNCTION, UTAH",38.23331298,-112.1840908,UT,031,16030001,16030001,16,2390.00,ST,Yes,Southwest,False,True
10191500,"SEVIER RIVER BELOW PIUTE DAM, NEAR MARYSVALE, UT",38.32803395,-112.1877015,UT,031,16030003,16030003,16,2441,ST,Yes,Southwest,False,True
10194000,"SEVIER RIVER ABOVE CLEAR CREEK, NEAR SEVIER, UT",38.5721952,-112.2582608,UT,041,16030003,16030003,16,2707.00,ST,Yes,Southwest,False,True
10194200,"CLEAR CREEK ABOVE DIVERSIONS, NEAR SEVIER, UT",38.5794169,-112.2885399,UT,041,16030003,16030003,16,164,ST,Yes,Southwest,False,True
10195000,"CLEAR CREEK AT SEVIER, UTAH",38.58191719,-112.2590944,UT,041,16030003,16030003,16,169.00,ST,Yes,Southwest,False,True
10195500,"SEVIER RIVER AT SEVIER, UTAH",38.58052838,-112.2549275,UT,041,16030003,16030003,16,2850.00,ST,Yes,Southwest,False,True
10204200,"MILL CREEK NEAR GLENWOOD, UTAH",38.7502458,-111.9771462,UT,041,16030003,16030003,16,18.90,ST,Yes,Southwest,False,True
10205000,"SEVIER RIVER NEAR SIGURD, UT",38.873298,-111.9540931,UT,041,16030003,16030003,16,3375.00,ST,Yes,Southwest,False,True
10205030,"SALINA CREEK NEAR EMERY, UT",38.9119141,-111.5304654,UT,041,16030003,16030003,16,51.8,ST,Yes,Southwest,False,True
10205100,"SHEEP CREEK NEAR SALINA, UT",38.77802597,-111.680747,UT,041,16030003,16030003,16,0.30,ST,Yes,Southwest,False,True
10205200,"WEST FORK SHEEP CREEK NEAR SALINA, UTAH",38.7894144,-111.6890809,UT,041,16030003,16030003,16,0.43,ST,Yes,Southwest,False,True
10205300,"SHEEP CREEK AT MOUTH NEAR SALINA, UTAH",38.79996975,-111.6835254,UT,041,16030003,16030003,16,1.47,ST,Yes,Southwest,False,True
10206000,"SALINA CREEK AT SALINA, UT",38.95662956,-111.8668697,UT,041,16030003,16030003,16,292.00,ST,Yes,Southwest,False,True
10206001,"SEVIER RIVER BELOW SALINA CREEK NEAR SALINA, UT",38.96551807,-111.8815927,UT,041,16030003,16030003,16,,ST,Yes,Southwest,False,True
10208000,"SEVIER RIVER NEAR GUNNISON, UTAH",39.14996096,-111.8757605,UT,039,16030003,16030003,16,3990.00,ST,Yes,Southwest,False,True
10208500,"OAK CREEK NR. FAIRVIEW, UTAH",39.67385065,-111.4090753,UT,039,16030004,16030004,16,11.80,ST,Yes,Southwest,False,True
10210000,"PLEASANT CREEK NEAR MOUNT PLEASANT, UTAH",39.5430191,-111.3840722,UT,039,16030004,16030004,16,16.40,ST,Yes,Southwest,False,True
10210500,"SAN PITCH RIVER NEAR MT PLEASANT, UTAH",39.5463512,-111.5185253,UT,039,16030004,16030004,16,,ST,Yes,Southwest,False,True
10211000,"TWIN CREEK NEAR MOUNT PLEASANT, UTAH",39.49163054,-111.4076844,UT,039,16030004,16030004,16,5.90,ST,Yes,Southwest,False,True
10215500,"BIG HOLLOW AT FOUNTAIN GREEN, UTAH",39.62634886,-111.625754,UT,039,16030004,16030004,16,21.20,ST,Yes,Southwest,False,True
10215700,"OAK CREEK NEAR SPRING CITY, UT",39.44774139,-111.4254632,UT,039,16030004,16030004,16,8.35,ST,Yes,Southwest,False,True
10215900,"MANTI CREEK BLW DUGWAY CREEK, NR MANTI, UT",39.25912877,-111.579916,UT,039,16030004,16030004,16,26.4,ST,Yes,Southwest,False,True
10216210,"SAN PITCH RIVER NEAR STERLING, UTAH",39.20551736,-111.7110319,UT,039,16030004,16030004,16,672.00,ST,Yes,Southwest,False,True
10216400,"TWELVEMILE CREEK NEAR MAYFIELD, UTAH",39.10051924,-111.6463063,UT,039,16030004,16030004,16,59.40,ST,Yes,Southwest,False,True
10217000,"SEVIER RIV BLW SAN PITCH RIV NR GUNNISON, UT",39.1552387,-111.877705,UT,039,16030003,16030003,16,4921,ST,Yes,Southwest,False,True
10219000,"SEVIER RIVER NEAR JUAB, UT",39.37468029,-112.0396557,UT,023,16030005,16030005,16,5165,ST,Yes,Southwest,False,True
10219200,"CHICKEN CREEK NEAR LEVAN, UT",39.5521802,-111.8299276,UT,023,16030005,16030005,16,27.90,ST,Yes,Southwest,False,True
10220000,"SEVIER RIVER NR MILLS, UTAH",39.56662014,-112.134106,UT,023,16030005,16030005,16,5800.00,ST,Yes,Southwest,False,True
10223500,"SEVIER RIVER AT LEMMINGTON, UT",39.5499519,-112.2841108,UT,027,16030005,16030005,16,5860.00,ST,Yes,Southwest,False,True
10224000,"SEVIER RIVER NEAR LYNNDYL, UT",39.48189754,-112.3938338,UT,027,16030005,16030005,16,5966,ST,Yes,Southwest,False,True
10224100,"OAK CREEK ABOVE LITTLE CREEK, NEAR OAK CITY, UT",39.356346,-112.2327174,UT,027,16030005,16030005,16,5.58,ST,Yes,Southwest,False,True
10224300,"OAK CR. BELOW BIG SPRING NR OAK CITY, UTAH",39.35301255,-112.286052,UT,027,16030005,16030005,16,17.80,ST,Yes,Southwest,False,True
10228000,"SEVIER RIVER NEAR DELTA, UT",39.40273264,-112.5049462,UT,027,16030005,16030005,16,7380.00,ST,Yes,Southwest,False,True
10231500,SEVIER RIVER AT OASIS UTAH,39.30967845,-112.625782,UT,027,16030005,16030005,16,8080.00,ST,Yes,Southwest,False,True
10232500,CHALK CREEK NEAR FILLMORE UTAH,38.96357479,-112.3082704,UT,027,16030005,16030005,16,58.70,ST,Yes,Southwest,False,True
10233000,MEADOW CREEK NEAR MEADOW UTAH,38.89135407,-112.3274365,UT,027,16030005,16030005,16,11.60,ST,Yes,Southwest,False,True
10233500,"CORN CREEK NEAR KANOSH, UT.",38.77413418,-112.3996593,UT,027,16030005,16030005,16,87.00,ST,Yes,Southwest,False,True
10234000,"THREE CREEKS NEAR BEAVER, UTAH",38.2944174,-112.4285438,UT,001,16030007,16030007,16,19.50,ST,Yes,Southwest,False,True
10234500,"BEAVER RIVER NEAR BEAVER, UT",38.2798,-112.568286,UT,001,16030007,16030007,16,91,ST,Yes,Southwest,False,True
10234800,"BEAVER RIVER AT BEAVER, UTAH",38.26441495,-112.6441074,UT,001,16030007,16030007,16,,ST,Yes,Southwest,False,True
10235000,"SOUTH CREEK NEAR BEAVER, UTAH",38.1902494,-112.5524368,UT,001,16030007,16030007,16,14.70,ST,Yes,Southwest,False,True
10235200,"BIRCH CREEK NEAR BEAVER, UTAH",38.22358219,-112.5832715,UT,001,16030007,16030007,16,,ST,Yes,Southwest,False,True
10236000,"NORTH FORK NORTH CREEK NEAR BEAVER, UTAH",38.3455265,-112.5516043,UT,001,16030007,16030007,16,14.10,ST,Yes,Southwest,False,True
10236500,"SOUTH FORK NORTH CREEK NEAR BEAVER, UTAH",38.3385821,-112.5379926,UT,001,16030007,16030007,16,23.00,ST,Yes,Southwest,False,True
10236800,BEAVER RIVER ABOVE DRY CREEK AT GREENVILLE,38.2508035,-112.7135542,UT,001,16030007,16030007,16,,ST,Yes,Southwest,False,True
10237000,"BEAVER RIVER AT ADAMSVILLE, UT",38.25358104,-112.766334,UT,001,16030007,16030007,16,303.00,ST,Yes,Southwest,False,True
10237500,"INDIAN CREEK NEAR BEAVER, UTAH",38.43135979,-112.5877175,UT,001,16030007,16030007,16,18.50,ST,Yes,Southwest,False,True
10237700,WILDCAT CREEK,38.42302625,-112.6482758,UT,001,16030007,16030007,16,,ST,Yes,Southwest,False,True
10238000,"INDIAN CREEK AT ADAMSVILLE, UTAH",38.25830314,-112.7910573,UT,001,16030007,16030007,16,,ST,Yes,Southwest,False,True
10239000,"BEAVER RIVER AT ROCKY FORD DAM, NR MINERSVILLE, UT",38.21746996,-112.8402256,UT,001,16030007,16030007,16,535.00,ST,Yes,Southwest,False,True
10239500,"MINERSVILLE CANAL AT MINERSVILLE, UTAH",38.21385858,-112.911895,UT,001,16030007,16030007,16,,ST,Yes,Southwest,False,True
10241000,"BEAVER RIVER NEAR MILFORD, UTAH",38.4666318,-113.0174567,UT,001,16030007,16030007,16,1100.00,ST,Yes,Southwest,False,True
10241400,"LITTLE CREEK NEAR PARAGONAH, UTAH",37.90553007,-112.7091075,UT,021,16030006,16030006,16,15.80,ST,Yes,Southwest,False,True
10241430,"RED CREEK NEAR PARAGONAH, UTAH",37.8569198,-112.6757727,UT,021,16030006,16030006,16,6.30,ST,Yes,Southwest,False,True
10241470,"CENTER CREEK ABV PAROWAN CREEK, NEAR PAROWAN, UTAH",37.79303176,-112.8160543,UT,021,16030006,16030006,16,11.60,ST,Yes,Southwest,False,True
10241500,"CENTER CREEK NEAR PAROWAN, UTAH",37.8333088,-112.8174436,UT,021,16030006,16030006,16,60.00,ST,Yes,Southwest,False,True
10241600,"SUMMIT CREEK NEAR SUMMIT, UTAH",37.7869207,-112.9163347,UT,021,16030006,16030006,16,24.00,ST,Yes,Southwest,False,True
10241800,"ASHDOWN CREEK NEAR CEDAR CITY, UTAH",37.63747747,-112.9049444,UT,021,16030006,16030006,16,13.10,ST,Yes,Southwest,False,True
10242000,"COAL CREEK NEAR CEDAR CITY, UT",37.67219924,-113.0346702,UT,021,16030006,16030006,16,80.9,ST,Yes,Southwest,False,True
10242300,"PINTO CREEK NEAR NEWCASTLE, UTAH",37.62553137,-113.515793,UT,021,16030006,16030006,16,59.39,ST,Yes,Southwest,False,True
10242430,"GRASSY CREEK NEAR ENTERPRISE, UTAH",37.5041437,-113.8480274,UT,053,16030006,16030006,16,2.50,ST,Yes,Southwest,False,True
13077700,"GEORGE CREEK NEAR YOST, UTAH",41.9185291,-113.4816691,UT,003,17040210,17040210,17,7.84,ST,Yes,Southwest,True,True
13079000,"CLEAR CREEK NEAR NAF, IDAHO",41.96686237,-113.2866634,UT,003,17040210,17040210,17,20.20,ST,Yes,Southwest,True,True
371044110540000,SAN JUAN RIVER AT MOUTH-EAST BANK,37.1788823,-110.900703,UT,037,14080205,14080205,14,,ST,Yes,Southwest,False,True
371235112584002,NF VIRGIN RIVER NR SPRINGDALE QW,37.2097046,-112.9785512,UT,053,15010008,15010008,15,,ST,Yes,Southwest,False,True
371247113103500,"VIRGIN CANAL 1 MILE NE OF VIRGIN, UT",37.2130382,-113.1771678,UT,053,15010008,15010008,15,,ST,Yes,Southwest,False,True
371414113091100,1972 QW DATA SITE 1,37.23720465,-113.1538339,UT,053,15010008,15010008,15,,ST,Yes,Southwest,False,True
371530113071900,1972 QW DATA SITE 2,37.25831545,-113.1227222,UT,053,15010008,15010008,15,,ST,Yes,Southwest,False,True
383256109354801, (D-26-21)10ccc   Colorado River at King's Bottom,38.5488333,-109.5966667,UT,019,14030005,14030005,14,,ST,Yes,Southwest,False,True
385202111121601,"MUDDY CREEK BL MILLER CANYON NR EMERY, UTAH",38.86719775,-111.2051692,UT,015,14070002,14070002,14,,ST,Yes,Southwest,False,True
385905110092001,"SALERATUS WASH BLW SEWER OUTFALL AT GREEN R, UT",38.9846943,-110.1590257,UT,015,14060008,14060008,14,,ST,Yes,Southwest,False,True
390054111041701,"MOLEN SEEP WASH NEAR FERRON, UT",39.01516667,-111.0715556,UT,015,14060009,14060009,14,,ST,Yes,Southwest,False,True
391928110074001,RANGE CR @ TURTLE CAN @ (D-17-16)27BBA,39.3244114,-110.1284832,UT,015,14060005,14060005,14,,ST,Yes,Southwest,False,True
